epoch,centers_loss,loss,mask_loss,val_centers_loss,val_loss,val_mask_loss
33,0.0005569974309764802,0.018579911440610886,0.03604583069682121,NA,NA,NA
34,0.0005792805459350348,0.018241696059703827,0.035324834287166595,NA,NA,NA
0,0.0004688040935434401,0.015696251764893532,0.03045489639043808,NA,NA,NA
1,0.0005332045839168131,0.01508054044097662,0.029094677418470383,NA,NA,NA
2,0.00048735347809270024,0.015039617195725441,0.02910453826189041,NA,NA,NA
3,0.0004252722137607634,0.013116221874952316,0.025381898507475853,NA,NA,NA
4,0.00043034632108174264,0.015731552615761757,0.030602414160966873,NA,NA,NA
5,0.00034429688821546733,0.0128995506092906,0.025110499933362007,NA,NA,NA
6,0.0004812419065274298,0.016613662242889404,0.0322648324072361,NA,NA,NA
7,0.0005018064402975142,0.015396292321383953,0.029788969084620476,NA,NA,NA
8,0.00045986726763658226,0.015333319082856178,0.02974691241979599,NA,NA,NA
9,0.0004048909177072346,0.013978538103401661,0.027147285640239716,NA,NA,NA
10,0.0004178945964667946,0.015277581289410591,0.02971937693655491,NA,NA,NA
11,0.0004092629242222756,0.013050812296569347,0.025283103808760643,NA,NA,NA
12,0.00043731345795094967,0.015535332262516022,0.030196044594049454,NA,NA,NA
13,0.0003538725432008505,0.014513087458908558,0.028318429365754128,NA,NA,NA
14,0.000415479124058038,0.016540806740522385,0.03225066512823105,NA,NA,NA
15,0.00038822623901069164,0.01487504318356514,0.028973650187253952,NA,NA,NA
16,0.0003636204928625375,0.014944875612854958,0.029162516817450523,NA,NA,NA
17,0.00036006540176458657,0.01326054334640503,0.025800958275794983,NA,NA,NA
18,0.0003273409674875438,0.013196749612689018,0.025738820433616638,NA,NA,NA
19,0.00038780056638643146,0.014976833015680313,0.029178066179156303,NA,NA,NA
0,0.0003051862004213035,0.014229807071387768,0.027849238365888596,NA,NA,NA
1,0.00031745305750519037,0.014216234907507896,0.027797557413578033,NA,NA,NA
2,0.0003130937402602285,0.014429479837417603,0.028232764452695847,NA,NA,NA
3,0.00026796376914717257,0.011453471146523952,0.022371016442775726,NA,NA,NA
4,0.00035587995080277324,0.01563066989183426,0.030549587681889534,NA,NA,NA
5,0.00034829258220270276,0.015790289267897606,0.030883995816111565,NA,NA,NA
6,0.00033582502510398626,0.015548345632851124,0.030425047501921654,NA,NA,NA
7,0.0003196806355845183,0.014852051623165607,0.029064742848277092,NA,NA,NA
8,0.0003325356519781053,0.016420012339949608,0.032174959778785706,NA,NA,NA
9,0.0003107587690465152,0.015657596290111542,0.030693678185343742,NA,NA,NA
10,0.0003501639876049012,0.016212021932005882,0.031723715364933014,NA,NA,NA
11,0.0002572177618276328,0.012554616667330265,0.02459479495882988,NA,NA,NA
12,0.00031285115983337164,0.014194322749972343,0.027762943878769875,NA,NA,NA
13,0.0002827331190928817,0.014141269959509373,0.027717068791389465,NA,NA,NA
14,0.00028045850922353566,0.013488582335412502,0.026416242122650146,NA,NA,NA
15,0.0002866839349735528,0.013754526153206825,0.02693568915128708,NA,NA,NA
16,0.00030450799386017025,0.014978514052927494,0.029348008334636688,NA,NA,NA
17,0.00028442166512832046,0.014305801130831242,0.028042757883667946,NA,NA,NA
18,0.0002908567839767784,0.015345272608101368,0.030108828097581863,NA,NA,NA
19,0.0003409162163734436,0.015798911452293396,0.030915986746549606,NA,NA,NA
